Unnamed: 0.1,Unnamed: 0,SMILES,Catalog ID,MW,MW (desalted),ClogP,logS,HBD,HBA,TPSA,RotBonds,AnalogsFromREAL,QED,mol
42049,49655,N#CC1=C(N=C2C=CC=CN12)NCC3CC(O)CN3CC=4C=CC=CC4,Z1642917248,347.415,347.415,2.909,-3.647,2,5,76.59,5,https://real.enamine.net/public-enum-files/Z1642917248,0.7402595186089483,<rdkit.Chem.rdchem.Mol object at 0x3415bd310>
42050,49656,CC1=CC(Cl)=CC=2C(=CC(C)=NC12)NCC3CCS(=O)(=O)C3,Z1212698903,338.854,338.854,2.621,-3.75,1,4,59.06,3,https://real.enamine.net/public-enum-files/Z1212698903,0.9319339972800752,<rdkit.Chem.rdchem.Mol object at 0x3415bd380>
42057,49669,CC=1N=C(CS(=O)C(C)C2=NC(=NO2)C=3C=CC=CC3C)OC1C,Z1646227305,345.418,345.418,0.183,-3.194,0,4,82.02,5,https://real.enamine.net/public-enum-files/Z1646227305,0.7016734831811932,<rdkit.Chem.rdchem.Mol object at 0x3415bd690>
42059,49671,CC=1C=NC(=CN1)COC(=O)C=2C=CN(N2)C=3C=CC(F)=CC3C,Z1647169802,326.326,326.326,2.86,-2.448,0,4,69.9,5,https://real.enamine.net/public-enum-files/Z1647169802,0.6895848520969785,<rdkit.Chem.rdchem.Mol object at 0x3415bd700>
42061,49675,C=1N=CN(CC=2C=CC(=CC2)C=3C=CC=CC3CNC4CCOC4)N1,Z1648853966,334.416,334.416,2.165,-4.389,1,4,51.97,6,https://real.enamine.net/public-enum-files/Z1648853966,0.7530295755929842,<rdkit.Chem.rdchem.Mol object at 0x3415bd7e0>
42063,49678,COC(=O)C=1C=C(F)C(F)=CC1NCC2=CN3C=CC=NC3=N2,Z1430033358,318.279,318.279,2.623,-3.526,1,4,68.52,5,https://real.enamine.net/public-enum-files/Z1430033358,0.7482428122185503,<rdkit.Chem.rdchem.Mol object at 0x3415bd8c0>
42064,49679,CCC1=CN=C(CNC2=CC(Cl)=CC=C2OCC3CCCO3)O1,Z1419695123,336.814,336.814,2.971,-3.21,1,4,56.52,7,https://real.enamine.net/public-enum-files/Z1419695123,0.8258826597126018,<rdkit.Chem.rdchem.Mol object at 0x3415bd930>
42074,49690,CN1C(=CC(Cl)=C1Cl)C(=O)N2N=C(N)C=3C=CC=CC32,Z234896323,309.15,309.15,3.607,-4.68,1,3,65.84,2,https://real.enamine.net/public-enum-files/Z234896323,0.7513303425072972,<rdkit.Chem.rdchem.Mol object at 0x3415bdd90>
42076,49692,O=C(NCC=1C=CC(F)=CC1)C2=NOC(=N2)C3CCN4C=NC=C4C3,Z1650890138,341.34,341.34,1.431,-2.16,1,4,85.84,5,https://real.enamine.net/public-enum-files/Z1650890138,0.7849776469160634,<rdkit.Chem.rdchem.Mol object at 0x3415bde00>
42078,49694,CC(CNC(=O)CN1N=NC(=N1)C=2C=CC=CC2)(C(=O)O)C=3C=CC=CC3,Z1991892103,365.387,365.387,2.647,-3.69,2,6,110.0,7,https://real.enamine.net/public-enum-files/Z1991892103,0.6564935924750372,<rdkit.Chem.rdchem.Mol object at 0x3415bdee0>
42081,49697,CCN1N=CC=C1CNC=2C=CC=C3CN(CC(C)(C)O)CCC23,Z1653819176,328.453,328.453,1.935,-1.708,2,4,53.32,6,https://real.enamine.net/public-enum-files/Z1653819176,0.8558609300522098,<rdkit.Chem.rdchem.Mol object at 0x3415be030>
42084,49702,CC=1OC=2N=CN=C(NC(=O)CC3=CN(C)C=4C=CC=CC34)C2C1C,Z1227841454,334.373,334.373,3.327,-4.13,1,3,72.95,4,https://real.enamine.net/public-enum-files/Z1227841454,0.622081210881734,<rdkit.Chem.rdchem.Mol object at 0x3415be180>
42088,49706,BrC=1C=NN(C1)CC2=NOC(CCN3C=NC=N3)=N2,Z1685481777,324.137,324.137,-0.495,-1.095,0,5,87.45,5,https://real.enamine.net/public-enum-files/Z1685481777,0.6931873285477567,<rdkit.Chem.rdchem.Mol object at 0x3415be340>
42095,49716,CC1=NNC(C)=C1C2COCCN2CC3=CN(CC4=CC=CN=C4)N=N3,Z1661261831,353.422,353.422,-0.277,-0.709,1,6,84.75,5,https://real.enamine.net/public-enum-files/Z1661261831,0.7504781481231705,<rdkit.Chem.rdchem.Mol object at 0x3415be650>
42098,49719,CC(O)CNC1=NC=2C=CC=CC2N1CC3=NOC=4CCCCC34,Z1232690737,326.394,326.394,2.257,-3.38,2,4,76.11,5,https://real.enamine.net/public-enum-files/Z1232690737,0.7538072332007316,<rdkit.Chem.rdchem.Mol object at 0x3415be7a0>
42105,49726,CCOC(C)C1=NC(=CS1)CC2=NC(=NO2)C=3C=CN=C(C3)C(F)(F)F,Z2160832647,384.378,384.378,2.079,-3.293,0,5,73.93,7,https://real.enamine.net/public-enum-files/Z2160832647,0.6310179455095416,<rdkit.Chem.rdchem.Mol object at 0x3415beab0>
42106,49727,CC=1N=C(C)N(CC=2C=CC=C(C2)NC(=O)N3CCOC4=NC(C)=CC=C43)N1,Z1885144390,378.429,378.429,2.976,-3.4,1,5,85.17,3,,0.7570100397550732,<rdkit.Chem.rdchem.Mol object at 0x3415beb20>
42108,49730,CC(C)CN1N=CN=C1CNC(C)C2=CC=3C=CC=CC3O2,Z1667309163,298.384,298.384,2.109,-3.617,1,3,55.88,6,https://real.enamine.net/public-enum-files/Z1667309163,0.7560908374129187,<rdkit.Chem.rdchem.Mol object at 0x3415bec00>
42113,49735,CC(OC=1C=CC=C(F)C1F)C(=O)N2CCN(CCC(=O)O)CC2,Z1243779078,342.339,342.339,-0.039,-2.67,1,5,70.08,7,https://real.enamine.net/public-enum-files/Z1243779078,0.8451029400059508,<rdkit.Chem.rdchem.Mol object at 0x3415bee30>
42114,49736,COC=1C=CC=C(C1)NC2=NN=C(C=3SC(=NC3C)N4CCOCC4)N2C,Z2167019630,386.473,386.473,2.695,-4.524,1,7,77.33,5,,0.7223530434754482,<rdkit.Chem.rdchem.Mol object at 0x3415beea0>
42118,49741,CN1C=C(C=N1)C2=CC=CC(=C2)CNC(=O)N3CCCC3C(C)(C)O,Z1673954255,342.436,342.436,2.128,-3.017,2,3,70.39,6,https://real.enamine.net/public-enum-files/Z1673954255,0.8968995310619321,<rdkit.Chem.rdchem.Mol object at 0x3415bf060>
42120,49744,N#CC=1C=C(F)C=CC1CN2C(=O)C=CC=3C=CC=CC32,Z1247249606,278.281,278.281,2.782,-4.31,0,2,44.1,2,https://real.enamine.net/public-enum-files/Z1247249606,0.7228854612419673,<rdkit.Chem.rdchem.Mol object at 0x3415bf140>
42122,49746,CC=1N=CSC1C(=O)NC2=CC=C(NCC3CCCO3)C(F)=C2,Z1247112127,335.398,335.398,2.314,-3.794,2,4,63.25,6,https://real.enamine.net/public-enum-files/Z1247112127,0.8785560300804904,<rdkit.Chem.rdchem.Mol object at 0x3415bf220>
42123,49747,CN(C)C=1C=CN=CC1C(=O)NCC=2C=CC(=CC2)N3C=NC=N3,Z1675128661,322.365,322.365,1.852,-2.642,1,5,75.94,6,https://real.enamine.net/public-enum-files/Z1675128661,0.7729533149972782,<rdkit.Chem.rdchem.Mol object at 0x3415bf290>
42131,49755,O=C(CC=1C=C(F)C(F)=CC1F)NC=2C=NC=NC2N3CCCC3,Z1680025079,336.312,336.312,2.742,-3.74,1,4,58.12,5,https://real.enamine.net/public-enum-files/Z1680025079,0.8723933906914262,<rdkit.Chem.rdchem.Mol object at 0x3415bf610>
42134,49758,CC=1N=CC(Cl)=C(N1)C(=O)NC=2C=CC=C(C2)C3=NC=CN3C,Z1255504246,327.769,327.769,1.826,-3.36,1,4,72.7,4,https://real.enamine.net/public-enum-files/Z1255504246,0.8019626807490138,<rdkit.Chem.rdchem.Mol object at 0x3415bf760>
42135,49759,CC1CN(CC2=CN=C(S2)C3=CC=CC=N3)C(C)(C)CO1,Z1682035235,303.424,303.424,2.688,-2.29,0,4,38.25,3,https://real.enamine.net/public-enum-files/Z1682035235,0.8725242124169301,<rdkit.Chem.rdchem.Mol object at 0x3415bf7d0>
42142,49766,CC=1N=CSC1C2=NC(=NO2)C=3C=C(F)C=CC3C,Z1683489376,275.303,275.303,2.845,-4.643,0,3,51.81,2,https://real.enamine.net/public-enum-files/Z1683489376,0.7164794240464644,<rdkit.Chem.rdchem.Mol object at 0x3415bfae0>
42143,49768,COC=1C=CC=2N=C(C)C=C(C(=O)NCC3CC=4C=CC=CC43)C2C1,Z1260879222,332.397,332.397,4.3,-4.51,1,3,51.22,5,https://real.enamine.net/public-enum-files/Z1260879222,0.7937302996682647,<rdkit.Chem.rdchem.Mol object at 0x3415bfb50>
42144,49769,OCC1CCN(CC=2C=CC=CC2NCC=3N=NN(CC(F)(F)F)N3)CC1,Z2234025687,384.4,384.4,0.382,-2.093,2,6,79.1,8,https://real.enamine.net/public-enum-files/Z2234025687,0.7608196367893486,<rdkit.Chem.rdchem.Mol object at 0x3415bfbc0>
42145,49770,CCC1=NN=C(O1)C(C)NC=2C=NN(C2)CC=3C=CC(Cl)=CC3,Z1686753668,331.8,331.8,1.911,-2.72,1,4,68.77,6,https://real.enamine.net/public-enum-files/Z1686753668,0.7454364244289663,<rdkit.Chem.rdchem.Mol object at 0x3415bfc30>
42146,49772,O=C(CC=1C=C(ON1)C=2C=CC=CC2)NC=3C=NN(C3)CC(F)F,Z1264667861,332.306,332.306,1.873,-3.17,1,3,72.95,7,https://real.enamine.net/public-enum-files/Z1264667861,0.7530344745585437,<rdkit.Chem.rdchem.Mol object at 0x3415bfca0>
42148,49774,OC1CCC=2C=NN(CC=3C=NN(N3)C=4C=CC=CC4)C2C1,Z1688352028,295.34,295.34,1.487,-1.644,1,4,68.76,3,,0.7919661117240914,<rdkit.Chem.rdchem.Mol object at 0x3415bfd80>
42149,49775,Cl.CC1=CC(C)=NN1CC=2C=CC=C(C2)C3=NOC(=N3)C4CCNC4,Z1473041530,359.854,323.393,1.765,-2.885,1,4,68.77,4,https://real.enamine.net/public-enum-files/Z1473041530,0.7747792817652251,<rdkit.Chem.rdchem.Mol object at 0x3415bfdf0>
42151,49777,CC1OC=2C=CC=CC2N(CC3=NC(CN4C=NC=N4)=NO3)C1=O,Z1689099292,326.311,326.311,-0.311,-2.853,0,6,99.17,4,https://real.enamine.net/public-enum-files/Z1689099292,0.7055338295922468,<rdkit.Chem.rdchem.Mol object at 0x3415bfed0>
42153,49780,CC=1C=CN2N=CC(C(=O)N3CCCC3C4=NOC(=N4)C5CC5)=C2N1,Z1268747977,338.365,338.365,0.515,-1.96,0,5,89.42,3,https://real.enamine.net/public-enum-files/Z1268747977,0.727639382671762,<rdkit.Chem.rdchem.Mol object at 0x3415c0040>
42154,49781,CC1=CC=C(C(=O)N(C)C2=NC=3C=CC=CC3N2C)N1C,Z1691075692,282.341,282.341,1.569,-2.87,0,2,43.06,3,https://real.enamine.net/public-enum-files/Z1691075692,0.724519911828781,<rdkit.Chem.rdchem.Mol object at 0x3415c00b0>
42156,49784,CCC=1C(Cl)=NC(C)=NC1N(C)CC2=NN=C3C=CC=CN23,Z1270105957,316.789,316.789,2.803,-3.95,0,5,59.21,4,https://real.enamine.net/public-enum-files/Z1270105957,0.6925764512838525,<rdkit.Chem.rdchem.Mol object at 0x3415c0190>
42164,49795,CC1=NN(C)C(C)=C1CC(=O)NC=2C=C(Cl)C=C3CCOC23,Z1696340858,319.786,319.786,2.373,-2.4,1,3,56.15,4,https://real.enamine.net/public-enum-files/Z1696340858,0.9461334092863908,<rdkit.Chem.rdchem.Mol object at 0x3415c0510>
42173,49804,CC1=NN2C=CC=NC2=C1C(=O)NC(C)C=3C=CC=C(C3)N4C=CC=N4,Z1303268529,346.387,346.387,1.936,-3.18,1,4,77.11,4,https://real.enamine.net/public-enum-files/Z1303268529,0.61627017922001,<rdkit.Chem.rdchem.Mol object at 0x3415c0900>
42177,49810,CC(C(=O)NC=1N=C2N=CC=CN2N1)C3=CC=4C=CC=CC4O3,Z1337489250,307.308,307.308,1.826,-4.99,1,4,85.32,4,https://real.enamine.net/public-enum-files/Z1337489250,0.6285668138858364,<rdkit.Chem.rdchem.Mol object at 0x3415c0ac0>
42180,49813,CCS(=O)(=O)C=1C=CC=CC1NCC2=CN3C(C)=CC=CC3=N2,Z1801606461,329.419,329.419,2.496,-3.447,1,4,63.47,5,https://real.enamine.net/public-enum-files/Z1801606461,0.7812808793372543,<rdkit.Chem.rdchem.Mol object at 0x3415c0c10>
42181,49814,CC=1N=C(NCC=2C=CC=C3CC(C)(C)OC23)N(C)N1,Z1699554083,272.346,272.346,2.584,-2.658,1,4,51.97,3,https://real.enamine.net/public-enum-files/Z1699554083,0.932163624874913,<rdkit.Chem.rdchem.Mol object at 0x3415c0c80>
42186,49819,O=C(NC=1C=CC(F)=C(F)C1F)C=2C=CC=3OCOCC3C2,Z1317710583,309.241,309.241,2.253,-4.78,1,3,47.56,3,https://real.enamine.net/public-enum-files/Z1317710583,0.8665453572243089,<rdkit.Chem.rdchem.Mol object at 0x3415c0eb0>
42208,49842,CN(C(=O)CC1=CC=CC(Cl)=C1)C=2C=CC(=NN2)C=3C=CC=CC3,Z1420385102,337.803,337.803,2.962,-5.323,0,3,46.09,5,https://real.enamine.net/public-enum-files/Z1420385102,0.722466893537267,<rdkit.Chem.rdchem.Mol object at 0x3415c1850>
42216,49851,CS(=O)C=1C=CC=CC1CC(=O)NC=2C=CC=C3C=CC=NC23,Z1835963494,324.399,324.399,1.616,-3.37,1,3,59.06,5,https://real.enamine.net/public-enum-files/Z1835963494,0.8018124530637074,<rdkit.Chem.rdchem.Mol object at 0x3415c1bd0>
42217,49853,CN(CC=1C=CC=2C=CC=CC2N1)C[C@@H]3CCCN(C)[C@H]3C=4C=NN(C)C4,Z1757919198,363.5,363.5,2.433,-1.991,0,4,37.19,5,https://real.enamine.net/public-enum-files/Z1757919198,0.6954208445634612,<rdkit.Chem.rdchem.Mol object at 0x3415c1c40>
42233,49877,COCC=1C=CC=C(C1)C(=O)NC=2C=CC=C3C=NC=CC23,Z89293220,292.333,292.333,2.746,-4.122,1,3,51.22,5,https://real.enamine.net/public-enum-files/Z89293220,0.7985071358587065,<rdkit.Chem.rdchem.Mol object at 0x3415c2260>
42245,49894,COCC1=NOC(CC2=NOC=3C=CC=CC23)=N1,Z1170202914,245.235,245.235,0.492,-1.462,0,4,74.18,4,https://real.enamine.net/public-enum-files/Z1170202914,0.6989434657424236,<rdkit.Chem.rdchem.Mol object at 0x3415c27a0>
42258,49908,O=C(CC1CCCC1)NC=2C=CC=CC2OCCN3C=CN=C3,Z873973974,313.395,313.395,2.43,-3.987,1,3,56.15,8,https://real.enamine.net/public-enum-files/Z873973974,0.8511458324951684,<rdkit.Chem.rdchem.Mol object at 0x3415c2d50>
42260,49911,CC=1SC2=NC=NC(SC=3C=CC=CC3C(=O)NC(C)C(N)=O)=C2C1C,Z196660320,386.494,386.494,2.031,-6.853,2,4,97.97,5,https://real.enamine.net/public-enum-files/Z196660320,0.6568582638889243,<rdkit.Chem.rdchem.Mol object at 0x3415c2e30>
42271,49922,CCC=1N=CN=C(SC2=NN3C(C)=C(C)C(C)=NC3=N2)C1F,Z1558692718,318.374,318.374,2.915,-5.297,0,5,68.86,3,https://real.enamine.net/public-enum-files/Z1558692718,0.691645594579525,<rdkit.Chem.rdchem.Mol object at 0x3415c3300>
42279,49931,O=C(CC=1C=CC(=CC1)N2C=CC=N2)NC=3C=NC=C(Br)C3Cl,Z1494773485,391.65,391.65,2.826,-3.74,1,3,59.81,5,https://real.enamine.net/public-enum-files/Z1494773485,0.7343770746945316,<rdkit.Chem.rdchem.Mol object at 0x3415c3680>
42280,49932,CC1=NC(CN2C[C@@H](F)C[C@H]2CN(C)C(=O)C=3C=CC=CC3F)=NO1,Z1762272497,350.364,350.364,1.45,-2.515,0,4,62.47,6,https://real.enamine.net/public-enum-files/Z1762272497,0.8272768289134391,<rdkit.Chem.rdchem.Mol object at 0x3415c36f0>
42286,49941,FC=1C=NC=CC1NCC2=CN(CC=3C=CC=NC3)N=N2,Z1848949061,284.292,284.292,0.437,-0.934,1,5,68.52,5,https://real.enamine.net/public-enum-files/Z1848949061,0.7742916304180992,<rdkit.Chem.rdchem.Mol object at 0x3415c3990>
42288,49943,COC=1N=CC=CC1N(C)C(=O)CN2C=C(N=N2)C=3C=CC=CC3,Z1426825666,323.35,323.35,2.196,-3.05,0,5,73.14,6,https://real.enamine.net/public-enum-files/Z1426825666,0.7179740517116259,<rdkit.Chem.rdchem.Mol object at 0x3415c3a70>
42292,49950,CC(SC1=NN=C(O1)C(C)(C)C)C2=CN(N=N2)C=3C=CC=CC3,Z1419474456,329.422,329.422,2.443,-4.443,0,4,69.63,5,https://real.enamine.net/public-enum-files/Z1419474456,0.6781010003904059,<rdkit.Chem.rdchem.Mol object at 0x3415c3c30>
42298,49956,CCC1=NN=C(NC(=O)CC2=NOC=3C=CC=CC23)S1,Z99146732,288.327,288.327,1.609,-3.724,1,4,80.91,5,https://real.enamine.net/public-enum-files/Z99146732,0.7970373258080128,<rdkit.Chem.rdchem.Mol object at 0x3415c3ed0>
42303,49963,O=C(C=1C=NC(=NC1)C=2C=CC=CC2)N3CCCC3C=4C=CN=CC4,Z886754240,330.384,330.384,1.964,-3.91,0,4,58.98,3,https://real.enamine.net/public-enum-files/Z886754240,0.7371359059824422,<rdkit.Chem.rdchem.Mol object at 0x3415c4190>
42321,49987,CN1C(=NC=2C=CC=CC21)C(C#N)C(=O)C3=COC(Br)=C3,Z384772710,344.163,344.163,2.056,-3.833,0,3,71.82,3,https://real.enamine.net/public-enum-files/Z384772710,0.6827602094478497,<rdkit.Chem.rdchem.Mol object at 0x3415c4900>
42326,49995,C=CC=1C=CC(=CC1)C(=O)NCCC2=NN=NN2C=3C=CC=CC3,Z2014608232,319.361,319.361,2.092,-4.443,1,4,72.7,7,https://real.enamine.net/public-enum-files/Z2014608232,0.7563343370833673,<rdkit.Chem.rdchem.Mol object at 0x3415c4b30>
42327,49996,COC(=O)C=1C=C(OC1C)C2=NC=3C(F)=CC=CC3N2C4CC4,Z637738206,314.312,314.312,4.291,-3.599,0,2,57.26,4,https://real.enamine.net/public-enum-files/Z637738206,0.6887249421443902,<rdkit.Chem.rdchem.Mol object at 0x3415c4ba0>
42336,50006,C=1C=CC(=CC1)C=2C=CC(=NN2)NCC3=CC=C4OCCOC4=C3,Z641858950,319.358,319.358,3.845,-4.962,1,5,56.27,4,https://real.enamine.net/public-enum-files/Z641858950,0.7970878768167197,<rdkit.Chem.rdchem.Mol object at 0x3415c4f90>
42340,50012,CC=1N=NC(SC2=NC=CN2C)=C3C=CC=CC13,Z127108014,256.328,256.328,1.967,-4.11,0,3,43.6,2,https://real.enamine.net/public-enum-files/Z127108014,0.7068804798767014,<rdkit.Chem.rdchem.Mol object at 0x3415c5150>
42355,50033,CCONC(=O)C=1SC=2N=C(N=C(C)C2C1C)C3=CC=CO3,Z245506978,317.365,317.365,2.766,-4.78,1,4,77.25,5,https://real.enamine.net/public-enum-files/Z245506978,0.7474117988298548,<rdkit.Chem.rdchem.Mol object at 0x3415c57e0>
42356,50034,CN(CC1=NC=2C=CC=CC2N1C(F)F)C(=O)C3=CC=C(Cl)O3,Z296390888,339.725,339.725,2.495,-4.39,0,2,51.27,5,https://real.enamine.net/public-enum-files/Z296390888,0.7228596530368414,<rdkit.Chem.rdchem.Mol object at 0x3415c5850>
42358,50037,CCOC=1C=CC=CC1NC=2C=CC3=NN=NN3N2,Z220418720,256.264,256.264,1.201,-3.42,1,6,77.23,4,https://real.enamine.net/public-enum-files/Z220418720,0.7645897091934188,<rdkit.Chem.rdchem.Mol object at 0x3415c5930>
42359,50038,O=C(NC=1N=C2C=CC=CC2=NC1N3CCCC3)C=4C=CC(=CC4)C(F)(F)F,Z220407374,386.371,386.371,4.854,-5.513,1,4,58.12,4,https://real.enamine.net/public-enum-files/Z220407374,0.720084880662641,<rdkit.Chem.rdchem.Mol object at 0x3415c59a0>
42363,50043,CN1CCC(CC1)OC2=CC(=CC=N2)NC(=O)C3=CSC=N3,Z1592227748,318.396,318.396,1.831,-2.44,1,5,67.35,5,https://real.enamine.net/public-enum-files/Z1592227748,0.936412973356567,<rdkit.Chem.rdchem.Mol object at 0x3415c5b60>
42364,50044,CN(CC1CCCOC1)C(=O)C=2N=CSC2NC=3C=CC=CC3,Z2229025565,331.434,331.434,2.142,-4.238,1,4,54.46,5,https://real.enamine.net/public-enum-files/Z2229025565,0.9123544946010748,<rdkit.Chem.rdchem.Mol object at 0x3415c5bd0>
42366,50047,CC1=CC=C2C(OCC2NC(=O)C=3C=NC=C(C3)C=4C=NN(C)C4)=C1C,Z1158043947,348.399,348.399,2.893,-3.99,1,4,69.04,3,https://real.enamine.net/public-enum-files/Z1158043947,0.7900182029264567,<rdkit.Chem.rdchem.Mol object at 0x3415c5cb0>
42379,50063,CN(C)C=1N=CC=C(CNC(=O)C=2C=CC=C(C2)N3C=NC=N3)N1,Z1594354462,323.353,323.353,0.591,-3.353,1,6,88.83,6,https://real.enamine.net/public-enum-files/Z1594354462,0.7549090647150617,<rdkit.Chem.rdchem.Mol object at 0x3415c6260>
42383,50067,CC=1ON=CC1C(=O)NC2=NC=3C(C)=CC(C)=CC3S2,Z228627406,287.339,287.339,2.957,-4.12,1,3,68.02,3,https://real.enamine.net/public-enum-files/Z228627406,0.7833664686345516,<rdkit.Chem.rdchem.Mol object at 0x3415c6420>
42385,50070,CCN1C(=NN=C1C2=CC=CO2)SC3=C(C#N)C(=O)N(C)C(=O)N3C,Z229111702,358.377,358.377,1.093,-4.059,0,5,108.26,4,https://real.enamine.net/public-enum-files/Z229111702,0.6389914555883346,<rdkit.Chem.rdchem.Mol object at 0x3415c6500>
42394,50082,CCC=1C=CC=C(C)C1NC2=NN=C(SC=3N=CC=C(C)N3)S2,Z1232623862,343.473,343.473,4.969,-7.003,1,5,63.59,5,https://real.enamine.net/public-enum-files/Z1232623862,0.6927149536088371,<rdkit.Chem.rdchem.Mol object at 0x3415c68f0>
42397,50085,COC=1C=CC(=CC1OCC2CCCO2)NC=3C=C(C)N=C(N)N3,Z397784402,330.382,330.382,2.899,-3.67,2,7,91.52,6,https://real.enamine.net/public-enum-files/Z397784402,0.8410021844346774,<rdkit.Chem.rdchem.Mol object at 0x3415c6a40>
42400,50089,CCN1C(=CC=2C=CC=CC21)C(=O)NC3CCCOC=4C=CC=CC43,Z982663140,334.412,334.412,4.857,-4.725,1,2,43.26,4,https://real.enamine.net/public-enum-files/Z982663140,0.7756647283873593,<rdkit.Chem.rdchem.Mol object at 0x3415c6b90>
42402,50091,[Na+].CC=1N=C(C)N(CC2=CC=CC(=C2)NC(=O)CC(C)(C)C([O-])=O)N1,Z3400149746,352.364,330.382,-1.697,,1,5,99.94,6,https://real.enamine.net/public-enum-files/Z3400149746,0.6094725945369701,<rdkit.Chem.rdchem.Mol object at 0x3415c6c70>
42404,50098,CCN1C(=CC=2C=CC=CC21)C(=O)NC3=CC=C4N=C(C)OC4=C3,Z756803796,319.358,319.358,4.278,-4.068,1,2,60.06,4,https://real.enamine.net/public-enum-files/Z756803796,0.6099994994177922,<rdkit.Chem.rdchem.Mol object at 0x3415c6d50>
42408,50106,NC(=O)C=1C=CC=C(C1)CN2N=NC(=N2)C3=CC=CS3,Z371813462,285.326,285.326,1.818,-3.51,1,4,86.69,4,,0.7875370470728342,<rdkit.Chem.rdchem.Mol object at 0x3415c6f10>
42409,50107,CC1=CC=C(S1)C2CC2C3=NC(CC(=O)NC4CCCCC4)=NO3,Z1169854222,345.461,345.461,2.569,-3.98,1,3,68.02,6,https://real.enamine.net/public-enum-files/Z1169854222,0.8969627431752251,<rdkit.Chem.rdchem.Mol object at 0x3415c6f80>
42415,50115,COCC1=NC(=CS1)C(=O)NC=2C=CC=C(C2)N3C=NN=C3C,Z1541746352,329.379,329.379,1.232,-2.606,1,5,81.93,6,https://real.enamine.net/public-enum-files/Z1541746352,0.7772355162984896,<rdkit.Chem.rdchem.Mol object at 0x3415c7220>
42432,50139,CC1(C)CCC=2C=CC=CC2C(C1)NCC=3N=CC=C(N)N3,Z1994304901,296.411,296.411,2.772,-3.788,2,4,63.83,3,https://real.enamine.net/public-enum-files/Z1994304901,0.8534198072854742,<rdkit.Chem.rdchem.Mol object at 0x3415c7990>
42436,50144,CC=1C=CC(=CC1)C2=NOC(=N2)NCCN3C=CN=C3,Z1675194902,269.303,269.303,2.673,-3.654,1,4,68.77,5,https://real.enamine.net/public-enum-files/Z1675194902,0.7696509832285604,<rdkit.Chem.rdchem.Mol object at 0x3415c7b50>
42438,50146,CC=1OC=NC1C2=NC(=NO2)C3(CC3)C=4C=CC=C(C)C4,Z2172271400,281.31,281.31,2.544,-2.784,0,3,64.95,3,https://real.enamine.net/public-enum-files/Z2172271400,0.7355915068384937,<rdkit.Chem.rdchem.Mol object at 0x3415c7c30>
42441,50149,O=C(NCC(O)CC=1C=CC(F)=CC1F)C=2N=CC=C3C=CC=CC23,Z1678269647,342.34,342.34,3.234,-4.88,2,3,62.22,6,https://real.enamine.net/public-enum-files/Z1678269647,0.7494564169953534,<rdkit.Chem.rdchem.Mol object at 0x3415c7d80>
42442,50150,CC(C=1C=CC=CC1)C(CO)NC=2C=C(N=CN2)N3C=CN=C3,Z1252409211,309.367,309.367,2.05,-3.42,2,5,75.86,6,https://real.enamine.net/public-enum-files/Z1252409211,0.7301210303686877,<rdkit.Chem.rdchem.Mol object at 0x3415c7df0>
42446,50156,CC=1C=CC=C(C1)NC(=O)CC2=NC(=CS2)C=3C=NN(C)C3,Z1256712490,312.391,312.391,1.84,-2.901,1,3,59.81,5,https://real.enamine.net/public-enum-files/Z1256712490,0.8053000629352483,<rdkit.Chem.rdchem.Mol object at 0x3415c8040>
42447,50157,COC=1C=CC(=CC1)OCC2=NC(=CS2)C=3C=NN(C)C3,Z1256712645,301.365,301.365,2.56,-2.379,0,4,49.17,5,https://real.enamine.net/public-enum-files/Z1256712645,0.7262296310573508,<rdkit.Chem.rdchem.Mol object at 0x3415c80b0>
42452,50164,CN1C(=O)N(CCOC=2C=CC(F)=CC2)C=3C=NC=CC31,Z1262422881,287.29,287.29,2.756,-2.29,0,3,45.67,4,https://real.enamine.net/public-enum-files/Z1262422881,0.736696020201126,<rdkit.Chem.rdchem.Mol object at 0x3415c8270>
42469,50185,CN1N=C2CCN(CC3=NN=C(CC=4C=CC=CC4)O3)CC2=CC1=O,Z1272716588,337.377,337.377,-0.597,-1.22,0,5,74.83,4,https://real.enamine.net/public-enum-files/Z1272716588,0.7143685903270106,<rdkit.Chem.rdchem.Mol object at 0x3415c89e0>
42470,50186,O=C1C=C(CSC2=NN=C(CCC=3C=CC=CC3)O2)OC=C1O,Z1273065059,330.36,330.36,0.716,-3.751,1,5,85.45,6,https://real.enamine.net/public-enum-files/Z1273065059,0.6950327864050228,<rdkit.Chem.rdchem.Mol object at 0x3415c8a50>
42476,50194,CCCC1=NC=CN1CC2=NN=C(S2)C=3C=CC=CC3,Z1696932920,284.381,284.381,2.414,-3.432,0,3,43.6,5,https://real.enamine.net/public-enum-files/Z1696932920,0.7209247362192296,<rdkit.Chem.rdchem.Mol object at 0x3415c8cf0>
42489,50208,O=C(NC=1C=CC(=CC1)OC=2C=CC=CC2)C=3C=CC4=NN=NN4C3,Z1407979316,331.329,331.329,3.699,-5.03,1,4,81.41,5,https://real.enamine.net/public-enum-files/Z1407979316,0.6210078711518711,<rdkit.Chem.rdchem.Mol object at 0x3415c91c0>
